timestamp,latency,queue_id
1762520794.516284,6212539,0
1762520794.516485,5422653,1
1762520794.516499,6399372,2
1762520794.516752,6710130,3
1762520794.516753,6681343,0
1762520794.517022,5958605,1
1762520794.517036,6935319,2
1762520794.517222,7178925,3
1762520794.517224,7150146,0
1762520794.517492,5237624,1
1762520794.517507,7404123,2
1762520794.517759,7714881,3
1762520794.517760,7686097,0
1762520794.517963,5706428,1
1762520794.517977,7872923,2
1762520794.518230,8183682,3
1762520794.518230,8154896,0
1762520794.518500,6242382,1
1762520794.518514,8408876,2
1762520794.518699,8652484,3
1762520794.518700,8585668,0
1762520794.518970,6711178,1
1762520794.518978,8877673,2
1762520794.519237,9109884,3
1762520794.519238,9121618,0
1762520794.519440,6141974,1
1762520794.519449,9346481,2
1762520794.519707,9578687,3
1762520794.519708,9590417,0
1762520794.519978,6677925,1
1762520794.519992,9882431,2
1762520794.520177,10047493,3
1762520794.520178,10059220,0
1762520794.520446,7146726,1
1762520794.520446,9443241,2
1762520794.520714,10583439,3
1762520794.520715,10595168,0
1762520794.520915,7615528,1
1762520794.520916,9912038,2
1762520794.521184,11052244,3
1762520794.521186,11063972,0
1762520794.521453,7155660,1
1762520794.521454,10447991,2
1762520794.521654,11517644,3
1762520794.521657,11477524,0
1762520794.521923,7624460,1
1762520794.521924,10916794,2
1762520794.522191,12053595,3
1762520794.522192,12013466,0
1762520794.522393,8093263,1
1762520794.522394,10104829,2
1762520794.522662,12522394,3
1762520794.522663,12482273,0
1762520794.522930,8629211,1
1762520794.522931,10640782,2
1762520794.523131,12991202,3
1762520794.523132,12951075,0
1762520794.523400,7699739,1
1762520794.523401,11109588,2
1762520794.523668,13527152,3
1762520794.523670,13487025,0
1762520794.523870,8168541,1
1762520794.523871,11578385,2
1762520794.524139,13913991,3
1762520794.524140,13950962,0
1762520794.524408,8704490,1
1762520794.524408,10799723,2
1762520794.524609,14382797,3
1762520794.524610,14419767,0
1762520794.524877,9173293,1
1762520794.524878,11268525,2
1762520794.525146,14918742,3
1762520794.525147,14955714,0
1762520794.525348,9642100,1
1762520794.525349,11737327,2
1762520794.525616,15387546,3
1762520794.525618,15424516,0
1762520794.525885,10178045,1
1762520794.525886,12273276,2
1762520794.526086,15856353,3
1762520794.526087,15893317,0
1762520794.526355,9111523,1
1762520794.526356,12742078,2
1762520794.526624,16392300,3
1762520794.526624,15322612,0
1762520794.526825,9580326,1
1762520794.526826,13210881,2
1762520794.527093,16861105,3
1762520794.527094,15791416,0
1762520794.527362,10116273,1
1762520794.527363,12674588,2
1762520794.527563,17329904,3
1762520794.527564,16260222,0
1762520794.527832,10585080,1
1762520794.527833,13143389,2
1762520794.528033,17798707,3
1762520794.528035,16729021,0
1762520794.528302,9584299,1
1762520794.528303,13612195,2
1762520794.528571,18334655,3
1762520794.528572,17264973,0
1762520794.528772,10053103,1
1762520794.528773,14080991,2
1762520794.529041,18453667,3
1762520794.529042,17733773,0
1762520794.529311,10589059,1
1762520794.529324,13555969,2
1762520794.529511,18922468,3
1762520794.529512,17713434,0
1762520794.529781,9636420,1
1762520794.529796,14024771,2
1762520794.530048,19458422,3
1762520794.530049,18249386,0
1762520794.530251,10105221,1
1762520794.530265,13048687,2
1762520794.530518,19927224,3
1762520794.530519,17512213,0
1762520794.530788,10641171,1
1762520794.530802,13584636,2
1762520794.530988,19245674,3
1762520794.530989,17981007,0
1762520794.531258,9233601,1
1762520794.531273,14053437,2
1762520794.531525,19781618,3
1762520794.531527,18516962,0
1762520794.531729,9702405,1
1762520794.531742,14522245,2
1762520794.531996,20250424,3
1762520794.531996,18985762,0
1762520794.532266,10238360,1
1762520794.532280,15058195,2
1762520794.532465,20719228,3
1762520794.532466,19454566,0
1762520794.532736,10707155,1
1762520794.532749,15526995,2
1762520794.533003,21255174,3
1762520794.533004,19990513,0
1762520794.533206,10073801,1
1762520794.533220,14530972,2
1762520794.533473,21723979,3
1762520794.533474,19003218,0
1762520794.533743,10609749,1
1762520794.533757,15066920,2
1762520794.533943,20975301,3
1762520794.533944,19472016,0
1762520794.534213,9168932,1
1762520794.534227,15535722,2
1762520794.534480,21511246,3
1762520794.534481,20007969,0
1762520794.534683,9637735,1
1762520794.534696,16004523,2
1762520794.534950,21980051,3
1762520794.534951,20476766,0
1762520794.535220,10173691,1
1762520794.535234,16540478,2
1762520794.535420,22448852,3
1762520794.535421,20945573,0
1762520794.535691,9707465,1
1762520794.535704,17009273,2
1762520794.535958,22984805,3
1762520794.535958,21481523,0
1762520794.536160,10176268,1
1762520794.536174,16357067,2
1762520794.536427,23453601,3
1762520794.536428,20801240,0
1762520794.536698,10712218,1
1762520794.536712,16893017,2
1762520794.536897,22923764,3
1762520794.536898,21270038,0
1762520794.537188,10192769,1
1762520794.537202,17361819,2
1762520794.537435,23459713,3
1762520794.537436,21805992,0
1762520794.537638,10661569,1
1762520794.537652,17830622,2
1762520794.537905,23928517,3
1762520794.537906,22274792,0
1762520794.538173,11197522,1
1762520794.538175,17551966,2
1762520794.538375,24397317,3
1762520794.538376,21901451,0
1762520794.538643,10658195,1
1762520794.538645,18020762,2
1762520794.538912,24380608,3
1762520794.538913,21148891,0
1762520794.539113,11126999,1
1762520794.539114,18489569,2
1762520794.539382,24849409,3
1762520794.539383,21483683,0
1762520794.539651,10584086,1
1762520794.539652,19025520,2
1762520794.539852,24053327,3
1762520794.539853,21952484,0
1762520794.540121,11052891,1
1762520794.540122,18492691,2
1762520794.540389,24589278,3
1762520794.540390,22488438,0
1762520794.540591,10188900,1
1762520794.540592,18961486,2
1762520794.540859,25058076,3
1762520794.540860,22427599,0
1762520794.541128,10724849,1
1762520794.541129,19497442,2
1762520794.541329,25526880,3
1762520794.541331,21455431,0
1762520794.541598,11193650,1
1762520794.541599,18501685,2
1762520794.541867,26062832,3
1762520794.541868,21991382,0
1762520794.542068,10660699,1
1762520794.542069,18970487,2
1762520794.542336,26531631,3
1762520794.542338,22460182,0
1762520794.542605,11196652,1
1762520794.542606,19506437,2
1762520794.542806,25873054,3
1762520794.542808,21915787,0
1762520794.543075,10655749,1
1762520794.543076,18036419,2
1762520794.543344,26409009,3
1762520794.543345,22451737,0
1762520794.543546,11124548,1
1762520794.543546,18505217,2
1762520794.543814,26877811,3
1762520794.543815,21963843,0
1762520794.544083,10721831,1
1762520794.544084,19041170,2
1762520794.544284,27346611,3
1762520794.544285,20939972,0
1762520794.544553,11190630,1
1762520794.544554,18618018,2
1762520794.544821,27082199,3
1762520794.544822,21475922,0
1762520794.545023,10655850,1
1762520794.545024,19086824,2
1762520794.545291,27508762,3
1762520794.545292,21944726,0
1762520794.545493,11124652,1
1762520794.545494,19555622,2
1762520794.545761,27364151,3
1762520794.545762,22413530,0
1762520794.546030,10640553,1
1762520794.546031,19161081,2
1762520794.546231,27832952,3
1762520794.546233,22882331,0
1762520794.546500,11109356,1
1762520794.546501,19629880,2
1762520794.546769,28368903,3
1762520794.546770,22398522,0
1762520794.546970,11129431,1
1762520794.546971,19098868,2
1762520794.547239,28837709,3
1762520794.547240,22867330,0
1762520794.547508,11665378,1
1762520794.547508,19634813,2
1762520794.547709,29306507,3
1762520794.547710,23336127,0
1762520794.547977,11124332,1
1762520794.547979,19165972,2
1762520794.548246,29842461,3
1762520794.548248,23872080,0
1762520794.548447,11593136,1
1762520794.548448,19634775,2
1762520794.548716,29306113,3
1762520794.548717,23394898,0
1762520794.548986,11183715,1
1762520794.549000,19613573,2
1762520794.549186,28251110,3
1762520794.549188,23863700,0
1762520794.549457,11652519,1
1762520794.549471,20082378,2
1762520794.549723,28787054,3
1762520794.549724,24399647,0
1762520794.549926,11130678,1
1762520794.549940,20551178,2
1762520794.550193,29255861,3
1762520794.550195,24490663,0
1762520794.550464,11666624,1
1762520794.550477,21087130,2
1762520794.550664,29724661,3
1762520794.550664,24959468,0
1762520794.550934,11126866,1
1762520794.550948,20627972,2
1762520794.551201,30260613,3
1762520794.551201,25495422,0
1762520794.551404,11595662,1
1762520794.551417,21096772,2
1762520794.551670,30729411,3
1762520794.551672,25499871,0
1762520794.551941,11188517,1
1762520794.551955,21094620,2
1762520794.552141,29778444,3
1762520794.552142,25968675,0
1762520794.552411,11657313,1
1762520794.552424,21563420,2
1762520794.552678,30314392,3
1762520794.552679,26504622,0
1762520794.552881,11117982,1
1762520794.552894,20563276,2
1762520794.553148,30783196,3
1762520794.553149,25984215,0
1762520794.553419,11653933,1
1762520794.553433,21099224,2
1762520794.553618,31251998,3
1762520794.553619,26453015,0
1762520794.553888,11100067,1
1762520794.553902,21078390,2
1762520794.554155,31305677,3
1762520794.554156,26082845,0
1762520794.554358,11568870,1
1762520794.554372,21547192,2
1762520794.554626,31774476,3
1762520794.554627,26551648,0
1762520794.554896,11267558,1
1762520794.554909,21093140,2
1762520794.555095,32243279,3
1762520794.555097,25962100,0
1762520794.555366,11736366,1
1762520794.555380,21561939,2
1762520794.555632,32779228,3
1762520794.555633,26498054,0
1762520794.555836,11128659,1
1762520794.555849,21099575,2
1762520794.556102,32254739,3
1762520794.556104,26523786,0
1762520794.556373,11664611,1
1762520794.556387,21635523,2
1762520794.556573,32723542,3
1762520794.556574,26992589,0
1762520794.556843,11169962,1
1762520794.556857,21099153,2
1762520794.557110,33259492,3
1762520794.557111,27528536,0
1762520794.557314,11638769,1
1762520794.557328,21567948,2
1762520794.557580,33728293,3
1762520794.557581,27997338,0
1762520794.557850,11663596,1
1762520794.557865,21094582,2
1762520794.558050,33735352,3
1762520794.558051,27474857,0
1762520794.558320,12132394,1
1762520794.558334,21563385,2
1762520794.558587,32925614,3
1762520794.558588,28010805,0
1762520794.558790,11664179,1
1762520794.558804,21098920,2
1762520794.559057,33394415,3
1762520794.559059,28479608,0
1762520794.559328,12200127,1
1762520794.559342,21634870,2
1762520794.559527,33863221,3
1762520794.559528,27963022,0
1762520794.559796,11667113,1
1762520794.559797,20952641,2
1762520794.560064,34399165,3
1762520794.560065,28498971,0
1762520794.560266,12135916,1
1762520794.560267,21421444,2
1762520794.560534,34399294,3
1762520794.560536,27462479,0
1762520794.560803,11640965,1
1762520794.560804,21112773,2
1762520794.561005,34868094,3
1762520794.561006,27931284,0
1762520794.561274,12109765,1
1762520794.561274,21581575,2
1762520794.561542,35404044,3
1762520794.561543,27554126,0
1762520794.561743,11657163,1
1762520794.561744,21577485,2
1762520794.562012,35348857,3
1762520794.562013,28022924,0
1762520794.562213,12125969,1
1762520794.562214,22046284,2
1762520794.562482,35817661,3
1762520794.562483,27378345,0
1762520794.562750,11666638,1
1762520794.562752,21576721,2
1762520794.562952,36286460,3
1762520794.562953,27847149,0
1762520794.563221,12135441,1
1762520794.563222,22045519,2
1762520794.563489,35888119,3
1762520794.563490,27356592,0
1762520794.563691,11599224,1
1762520794.563692,21576657,2
1762520794.563959,36356923,3
1762520794.563960,27825392,0
1762520794.564228,12135173,1
1762520794.564229,22112605,2
1762520794.564429,36825727,3
1762520794.564430,27331103,0
1762520794.564698,11667474,1
1762520794.564699,21584317,2
1762520794.564967,36746602,3
1762520794.564968,27867055,0
1762520794.565170,22053119,2
1762520794.565171,12136277,1
1762520794.565436,37215405,3
1762520794.565438,27358310,0
1762520794.565705,11632996,1
1762520794.565706,21575513,2
1762520794.565906,37684204,3
1762520794.565908,27827109,0
1762520794.566175,12101795,1
1762520794.566176,22044319,2
1762520794.566444,37353566,3
1762520794.566445,27309028,0
1762520794.566645,11581901,1
1762520794.566647,21582237,2
1762520794.566914,37822368,3
1762520794.566915,27777831,0
1762520794.567183,12117847,1
1762520794.567183,22118189,2
1762520794.567384,37288758,3
1762520794.567385,27931054,0
1762520794.567653,12135370,1
1762520794.567653,21577326,2
1762520794.567921,37824713,3
1762520794.567923,28466999,0
1762520794.568122,12604176,1
1762520794.568124,22046130,2
1762520794.568391,38293516,3
1762520794.568392,28926260,0
1762520794.568660,12138704,1
1762520794.568661,21651277,2
1762520794.568861,37830887,3
1762520794.568862,29395060,0
1762520794.569130,12607510,1
1762520794.569131,22120081,2
1762520794.569399,38366837,3
1762520794.569399,28931794,0
1762520794.569600,12120827,1
1762520794.569601,21584487,2
1762520794.569868,37824884,3
1762520794.569870,29400595,0
1762520794.570137,12656782,1
1762520794.570138,22120440,2
1762520794.570338,38293683,3
1762520794.570340,28296855,0
1762520794.570609,12127658,1
1762520794.570622,21088994,2
1762520794.570876,37834393,3
1762520794.570877,28832806,0
1762520794.571079,12596460,1
1762520794.571094,21557795,2
1762520794.571346,38303191,3
1762520794.571347,28841647,0
1762520794.571616,12104542,1
1762520794.571630,21100273,2
1762520794.571816,37287186,3
1762520794.571818,29310445,0
1762520794.572086,12573345,1
1762520794.572100,21569073,2
1762520794.572353,37823132,3
1762520794.572354,28861891,0
1762520794.572556,12110739,1
1762520794.572570,21568517,2
1762520794.572823,37354709,3
1762520794.572825,28959028,0
1762520794.573094,12646690,1
1762520794.573107,22104470,2
1762520794.573294,37823513,3
1762520794.573294,29427828,0
1762520794.573563,12123467,1
1762520794.573577,21569825,2
1762520794.573831,37360933,3
1762520794.573831,28964494,0
1762520794.574034,12592265,1
1762520794.574047,22038626,2
1762520794.574300,37829730,3
1762520794.574302,29433300,0
1762520794.574571,12183461,1
1762520794.574586,21637916,2
1762520794.574771,37291293,3
1762520794.574772,29439844,0
1762520794.575041,12652261,1
1762520794.575055,22106724,2
1762520794.575308,37827243,3
1762520794.575309,29975791,0
1762520794.575511,12125333,1
1762520794.575524,21564671,2
1762520794.575778,38048855,3
1762520794.575779,29460939,0
1762520794.576048,12661284,1
1762520794.576062,22100621,2
1762520794.576248,38517657,3
1762520794.576249,29929742,0
1762520794.576518,12126542,1
1762520794.576533,21570053,2
1762520794.576785,38237322,3
1762520794.576787,29470009,0
1762520794.576989,12595343,1
1762520794.577002,22038853,2
1762520794.577255,38706123,3
1762520794.577256,29938811,0
1762520794.577525,12231681,1
1762520794.577539,21633366,2
1762520794.577725,38632163,3
1762520794.577726,29406696,0
1762520794.577996,12700481,1
1762520794.578009,22102169,2
1762520794.578262,39168111,3
1762520794.578263,29942648,0
1762520794.578466,12592048,1
1762520794.578480,21570618,2
1762520794.578733,38833100,3
1762520794.578734,29504359,0
1762520794.579003,13127998,1
1762520794.579017,22106572,2
1762520794.579202,39301899,3
1762520794.579203,29973164,0
1762520794.579473,12664490,1
1762520794.579487,21563057,2
1762520794.579672,39238482,3
1762520794.579674,28962922,0
1762520794.579943,13133290,1
1762520794.579956,22031863,2
1762520794.580210,39774435,3
1762520794.580211,29498873,0
1762520794.580413,12605407,1
1762520794.580427,21569740,2
1762520794.580680,39306034,3
1762520794.580681,29420890,0
1762520794.580951,13141355,1
1762520794.580964,22105686,2
1762520794.581150,39774838,3
1762520794.581151,29889698,0
1762520794.581420,12568287,1
1762520794.581434,22038860,2
1762520794.581687,39304599,3
1762520794.581688,29505739,0
1762520794.581889,13037091,1
1762520794.581890,22043327,2
1762520794.582157,39773401,3
1762520794.582159,29974542,0
1762520794.582426,12660528,1
1762520794.582427,22579275,2
1762520794.582627,39244874,3
1762520794.582628,28808229,0
1762520794.582896,13129336,1
1762520794.582897,22586473,2
1762520794.583164,39780825,3
1762520794.583165,29344176,0
1762520794.583366,12594150,1
1762520794.583367,23055274,2
1762520794.583634,39301632,3
1762520794.583636,28818196,0
1762520794.583903,13130102,1
1762520794.583904,22590342,2
1762520794.584104,39770431,3
1762520794.584106,29286995,0
1762520794.584373,12607038,1
1762520794.584374,23059140,2
1762520794.584642,39653065,3
1762520794.584643,28816569,0
1762520794.584844,13075837,1
1762520794.584844,22409147,2
1762520794.585112,40121867,3
1762520794.585113,29285371,0
1762520794.585381,12672798,1
1762520794.585382,22945097,2
1762520794.585582,40580300,3
1762520794.585583,28829182,0
1762520794.585850,13141602,1
1762520794.585852,22434173,2
1762520794.586119,41116253,3
1762520794.586121,29365133,0
1762520794.586320,12605686,1
1762520794.586322,22902972,2
1762520794.586589,41216261,3
1762520794.586590,29320241,0
1762520794.586858,13141635,1
1762520794.586859,22428154,2
1762520794.587059,41685064,3
1762520794.587060,29789040,0
1762520794.587328,12605740,1
1762520794.587329,22896956,2
1762520794.587597,41316956,3
1762520794.587597,29838068,0
1762520794.587798,13074539,1
1762520794.587799,22446876,2
1762520794.588066,41785762,3
1762520794.588068,29768759,0
1762520794.588335,13140619,1
1762520794.588336,22982828,2
1762520794.588536,41253510,3
1762520794.588537,30237559,0
1762520794.588805,13609425,1
1762520794.588806,22477182,2
1762520794.589074,41789458,3
1762520794.589075,29838831,0
1762520794.589275,13058120,1
1762520794.589276,22945985,2
1762520794.589544,41257101,3
1762520794.589545,30307638,0
1762520794.589812,13594073,1
1762520794.589814,22530985,2
1762520794.590014,41725899,3
1762520794.590015,29779939,0
1762520794.590284,22999786,2
1762520794.590285,13137799,1
1762520794.590551,41669934,3
1762520794.590552,30315891,0
1762520794.590753,13606596,1
1762520794.590753,22411421,2
1762520794.591021,42138736,3
1762520794.591022,29829122,0
1762520794.591290,13096096,1
1762520794.591291,22947369,2
1762520794.591491,42146238,3
1762520794.591492,30297925,0
1762520794.591760,13564897,1
1762520794.591761,22460182,2
1762520794.592029,42682185,3
1762520794.592030,29853021,0
1762520794.592230,13063877,1
1762520794.592231,22928988,2
1762520794.592498,42142467,3
1762520794.592499,30321822,0
1762520794.592767,13599828,1
1762520794.592768,22428206,2
1762520794.592968,42611270,3
1762520794.592969,29801607,0
1762520794.593237,13107451,1
1762520794.593238,22897008,2
1762520794.593506,42131716,3
1762520794.593507,30337560,0
1762520794.593707,13576253,1
1762520794.593708,23353480,2
1762520794.593976,42600520,3
1762520794.593977,29818417,0
1762520794.594246,13126644,1
1762520794.594260,23575349,2
1762520794.594446,42116127,3
1762520794.594447,30287218,0
1762520794.594717,13595447,1
1762520794.594730,23576692,2
1762520794.594983,42652080,3
1762520794.594984,29861986,0
1762520794.595186,13125101,1
1762520794.595200,24045494,2
1762520794.595453,41676539,3
1762520794.595454,30330786,0
1762520794.595723,13661046,1
1762520794.595737,23578320,2
1762520794.595923,42145347,3
1762520794.595925,29826211,0
1762520794.596193,13134359,1
1762520794.596207,24047120,2
1762520794.596460,41685454,3
1762520794.596461,30362156,0
1762520794.596664,13603163,1
1762520794.596678,23515900,2
1762520794.596930,42154262,3
1762520794.596932,29969586,0
1762520794.597134,13034659,1
1762520794.597147,23984707,2
1762520794.597400,41605317,3
1762520794.597402,30438385,0
1762520794.597671,13570608,1
1762520794.597685,23579062,2
1762520794.597871,42074116,3
1762520794.597872,29781579,0
1762520794.598141,13114540,1
1762520794.598155,24047868,2
1762520794.598408,41662754,3
1762520794.598409,30317527,0
1762520794.598611,13583339,1
1762520794.598625,23517497,2
1762520794.598878,42131559,3
1762520794.598879,30274582,0
1762520794.599148,13607336,1
1762520794.599162,24053445,2
1762520794.599348,41584828,3
1762520794.599349,30743385,0
1762520794.599618,14076139,1
1762520794.599631,23396694,2
1762520794.599885,42120776,3
1762520794.599887,30294376,0
1762520794.600088,13594123,1
1762520794.600102,23865500,2
1762520794.600355,42577396,3
1762520794.600356,30763182,0
1762520794.600626,14130077,1
1762520794.600640,23442880,2
1762520794.600825,42567595,3
1762520794.600826,30772886,0
1762520794.601095,13605174,1
1762520794.601109,23911681,2
1762520794.601363,43103544,3
1762520794.601363,31308838,0
1762520794.601565,14073982,1
1762520794.601580,23372448,2
1762520794.601832,43060444,3
1762520794.601834,30769813,0
1762520794.602103,14133132,1
1762520794.602116,23908392,2
1762520794.602302,43529248,3
1762520794.602304,31238620,0
1762520794.602573,13595679,1
1762520794.602587,23367776,2
1762520794.602839,43117445,3
1762520794.602841,30860057,0
1762520794.603043,14064484,1
1762520794.603057,23836579,2
1762520794.603310,43586244,3
1762520794.603311,31328861,0
1762520794.603580,13664536,1
1762520794.603594,23450946,2
1762520794.603780,43076444,3
1762520794.603781,30435283,0
1762520794.604050,14133336,1
1762520794.604064,23919753,2
1762520794.604317,43612394,3
1762520794.604318,30971235,0
1762520794.604521,13569328,1
1762520794.604534,23403555,2
1762520794.604787,43055044,3
1762520794.604789,31430489,0
1762520794.605057,14105280,1
1762520794.605071,23939510,2
1762520794.605258,43523848,3
1762520794.605258,31899297,0
1762520794.605527,13610678,1
1762520794.605541,23921863,2
1762520794.605794,42664573,3
1762520794.605795,31422353,0
1762520794.605997,14079476,1
1762520794.606011,24390671,2
1762520794.606264,43133373,3
1762520794.606265,31891160,0
1762520794.606534,13588044,1
1762520794.606534,23947076,2
1762520794.606734,42606369,3
1762520794.606736,31364733,0
1762520794.607003,14056847,1
1762520794.607004,23459322,2
1762520794.607272,43142320,3
1762520794.607273,31900681,0
1762520794.607473,13631031,1
1762520794.607474,23928126,2
1762520794.607742,43226933,3
1762520794.607743,31448356,0
1762520794.608010,14166985,1
1762520794.608012,23480407,2
1762520794.608211,43695733,3
1762520794.608213,31917163,0
1762520794.608481,13598368,1
1762520794.608481,23949209,2
1762520794.608749,43163267,3
1762520794.608750,31453776,0
1762520794.608950,14067165,1
1762520794.608951,23408730,2
1762520794.609220,43632069,3
1762520794.609220,31922573,0
1762520794.609488,14204863,1
1762520794.609489,23944679,2
1762520794.609689,42679726,3
1762520794.609690,31387913,0
1762520794.609958,14673667,1
1762520794.609959,23422753,2
1762520794.610227,43215669,3
1762520794.610227,31923862,0
1762520794.610428,14014314,1
1762520794.610429,23891552,2
1762520794.610696,43677189,3
1762520794.610698,31454064,0
1762520794.610965,14550261,1
1762520794.610966,23473717,2
1762520794.611166,43581169,3
1762520794.611167,31922868,0
1762520794.611435,14059985,1
1762520794.611436,23942522,2
1762520794.611704,44117117,3
1762520794.611705,31455763,0
1762520794.611905,14528791,1
1762520794.611906,23416926,2
1762520794.612174,43609160,3
1762520794.612175,31924569,0
1762520794.612443,14090805,1
1762520794.612443,23952875,2
1762520794.612644,44077958,3
1762520794.612645,31449421,0
1762520794.612912,14559611,1
1762520794.612913,23456510,2
1762520794.613181,43578851,3
1762520794.613183,31985369,0
1762520794.613382,14049680,1
1762520794.613383,23925310,2
1762520794.613651,44047654,3
1762520794.613652,31456028,0
1762520794.613853,14518483,1
1762520794.613854,23377553,2
1762520794.614121,43734382,3
1762520794.614122,31924831,0
1762520794.614390,14118956,1
1762520794.614391,23913506,2
1762520794.614591,44203184,3
1762520794.614592,31757595,0
1762520794.614860,14587760,1
1762520794.614861,23407869,2
1762520794.615128,43741133,3
1762520794.615129,32293539,0
1762520794.615330,14082008,1
1762520794.615331,23876676,2
1762520794.615867,14617956,1
1762520794.616068,43672120,3
1762520794.616069,32235129,0
1762520794.616337,14052047,1
1762520794.616338,24868071,2
1762520794.616606,44208067,3
1762520794.616607,31792402,0
1762520794.616807,24380291,2
1762520794.617076,43691723,3
1762520794.617077,32261202,0
1762520794.617344,14148870,1
1762520794.617345,24916240,2
1762520794.617545,44160524,3
1762520794.617547,31847094,0
1762520794.617814,14617677,1
1762520794.617815,24412640,2
1762520794.618016,43668825,3
1762520794.618017,31343207,0
1762520794.618284,14077877,1
1762520794.618286,24881448,2
1762520794.618553,44204776,3
1762520794.618554,31879159,0
1762520794.618756,14546685,1
1762520794.618769,24321657,2
1762520794.619023,43672485,3
1762520794.619024,32334773,0
1762520794.619293,14578435,1
1762520794.619305,23924373,2
1762520794.619493,44141291,3
1762520794.619494,31657442,0
1762520794.619763,15047241,1
1762520794.619776,24393177,2
1762520794.620030,43509606,3
1762520794.620031,32193395,0
1762520794.620234,14521149,1
1762520794.620247,23852213,2
1762520794.620500,43978412,3
1762520794.620502,31825568,0
1762520794.620771,15057103,1
1762520794.620784,24388159,2
1762520794.620970,44144592,3
1762520794.620971,32294369,0
1762520794.621241,14536703,1
1762520794.621254,23933693,2
1762520794.621508,44186592,3
1762520794.621509,31703883,0
1762520794.621711,15005500,1
1762520794.621723,24402493,2
1762520794.621978,44068668,3
1762520794.621979,32172688,0
1762520794.622248,14585107,1
1762520794.622261,23892198,2
1762520794.622448,44086329,3
1762520794.622449,31744836,0
1762520794.622718,15053906,1
1762520794.622731,24361005,2
1762520794.622985,44090960,3
1762520794.622986,32280789,0
1762520794.623188,14540313,1
1762520794.623201,23851073,2
1762520794.623455,44559766,3
1762520794.623456,31851345,0
1762520794.623726,15076260,1
1762520794.623738,24387028,2
1762520794.623925,44071553,3
1762520794.623927,32320145,0
1762520794.624195,15091290,1
1762520794.624208,23920348,2
1762520794.624462,44607504,3
1762520794.624464,31799556,0
1762520794.624666,14531887,1
1762520794.624679,24389156,2
1762520794.624932,44092924,3
1762520794.624933,32268362,0
1762520794.625203,15067841,1
1762520794.625216,23904920,2
1762520794.625402,44561728,3
1762520794.625403,31703873,0
1762520794.625673,14518890,1
1762520794.625685,24373719,2
1762520794.625940,44158805,3
1762520794.625941,32239825,0
1762520794.626143,14987693,1
1762520794.626155,23849298,2
1762520794.626410,44627612,3
1762520794.626411,31812233,0
1762520794.626680,14593743,1
1762520794.626693,24385254,2
1762520794.626880,44118355,3
1762520794.626881,32281037,0
1762520794.627150,15062543,1
1762520794.627163,23918041,2
1762520794.627417,44654306,3
1762520794.627418,31867762,0
1762520794.627620,14537528,1
1762520794.627633,24386848,2
1762520794.627887,44009303,3
1762520794.627888,32336562,0
1762520794.628157,15073480,1
1762520794.628170,24466939,2
