timestamp,latency,queue_id
1762600354.751075,10752243,3
1762600354.751076,3380788,7
1762600354.751344,11480018,0
1762600354.751377,10015982,0
1762600354.751612,5008695,1
1762600354.751614,5113130,2
1762600354.751814,10216566,3
1762600354.751815,7305395,5
1762600354.752082,4386455,7
1762600354.752083,10753373,0
1762600354.752352,5284985,1
1762600354.752352,5850523,2
1762600354.752553,10953959,3
1762600354.752553,6493663,5
1762600354.752821,3655445,7
1762600354.752822,3384830,1
1762600354.753089,5120310,2
1762600354.753091,10769923,3
1762600354.753291,5758224,5
1762600354.753325,4279486,5
1762600354.753560,4392834,7
1762600354.753561,11020998,0
1762600354.753828,4390498,1
1762600354.753829,5858018,2
1762600354.754030,10962215,3
1762600354.754031,3378330,7
1762600354.754298,11758077,0
1762600354.754299,10278281,0
1762600354.754567,3649719,1
1762600354.754568,5117815,2
1762600354.754769,8800909,3
1762600354.754770,5018802,5
1762600354.755037,4383999,7
1762600354.755038,11015677,0
1762600354.755306,4387113,1
1762600354.755307,5855211,2
1762600354.755507,9538303,3
1762600354.755509,2905218,5
1762600354.755776,5113545,7
1762600354.755777,3383883,1
1762600354.756044,5113136,2
1762600354.756045,7868890,3
1762600354.756246,3642289,5
1762600354.756278,3632933,5
1762600354.756514,5850933,7
1762600354.756515,11026513,0
1762600354.756783,4389549,1
1762600354.756784,5850837,2
1762600354.756984,8807405,3
1762600354.756985,4857349,7
1762600354.757253,11763595,0
1762600354.757262,11753831,0
1762600354.757522,5118540,1
1762600354.757524,5005956,2
1762600354.757723,8074411,3
1762600354.757725,5108949,5
1762600354.757992,5863021,7
1762600354.757993,10280514,0
1762600354.758193,5788783,1
1762600354.758194,5676195,2
1762600354.758462,8811801,3
1762600354.758463,5094651,5
1762600354.758731,5132817,7
1762600354.758731,4864273,1
1762600354.758932,4937999,2
1762600354.758933,7796100,3
1762600354.759200,5831733,5
1762600354.759234,3638687,5
1762600354.759469,5870210,7
1762600354.759470,11745351,0
1762600354.759670,5802791,1
1762600354.759671,5675703,2
1762600354.759939,8801769,3
1762600354.759940,4854238,7
1762600354.760208,12482427,0
1762600354.760242,11735416,0
1762600354.760409,5058598,1
1762600354.760411,4930423,2
1762600354.760678,9531189,3
1762600354.760679,5114703,5
1762600354.760946,5859906,7
1762600354.760947,12472809,0
1762600354.761148,5795992,1
1762600354.761149,5667818,2
1762600354.761417,9402557,3
1762600354.761418,5837896,5
1762600354.761685,5133298,7
1762600354.761686,4827024,1
1762600354.761886,4982081,2
1762600354.761888,9178104,3
1762600354.762155,4356986,5
1762600354.762187,4356067,5
1762600354.762424,5870694,7
